a,b,freq_a,freq_b,context_cosine,same_remainder_after_2,same_prefix_2,glyph_len_diff,common_suffix_units,same_hidden_plaintext
okaiin,qoteey,210,92,0.9723713571199419,0,0,0,0,0
okaiin,tedy,210,38,0.9400432073730719,0,0,2,0,0
okaiin,lkdy,210,26,0.8987119790144324,0,0,2,0,0
okaiin,lkedy,210,20,0.9375728648046854,0,0,1,0,0
okaiin,opchdy,210,23,0.9570025745175491,0,0,1,0,0
okaiin,okor,210,25,0.8994073192241627,0,1,2,0,0
okaiin,lkain,210,63,0.9753431578288418,0,0,1,2,0
okaiin,olkeey,210,94,0.9728906142280492,0,0,0,0,0
okaiin,qokal,210,215,0.9793215102523852,0,0,1,0,0
okaiin,chckhey,210,45,0.9631437903992319,0,0,2,0,0
okaiin,otol,210,40,0.9047185430162855,0,0,2,0,0
okaiin,qoty,210,21,0.9521788587589546,0,0,2,0,0
okaiin,kar,210,55,0.9591934381672155,0,0,3,0,0
okaiin,oty,210,68,0.9539199153695168,0,0,3,0,0
okaiin,tdy,210,32,0.9454872112548983,0,0,3,0,0
okaiin,ychy,210,21,0.9456101986018725,0,0,3,0,0
okaiin,otey,210,31,0.9416153146960259,0,0,2,0,0
okaiin,qotaiin,210,92,0.978416588887619,0,0,1,4,1
okaiin,olkain,210,83,0.9610256746480966,0,0,0,2,0
okaiin,okey,210,27,0.9561802945341571,0,1,2,0,0
okaiin,kaiin,210,22,0.9302681747752537,0,0,1,5,0
okaiin,ky,210,30,0.9426842117211706,0,0,4,0,0
okaiin,qokchy,210,75,0.9730535833068883,0,0,1,0,0
okaiin,daryeey,210,20,0.8030589153145222,0,0,1,0,0
okaiin,olkedy,210,35,0.9383248040333265,0,0,0,0,0
okaiin,qokol,210,106,0.9252767363504982,0,0,1,0,0
okaiin,shody,210,44,0.8422282600885004,0,0,2,0,0
okaiin,olkar,210,63,0.9814304798803388,0,0,1,0,0
okaiin,qotchy,210,20,0.790686043912638,0,0,1,0,0
okaiin,taiin,210,49,0.9538534397527727,0,0,1,4,0
okaiin,sham,210,21,0.9145369881033231,0,0,3,0,0
okaiin,sar,210,43,0.9663096315912598,0,0,3,0,0
okaiin,lchaiin,210,24,0.9468622952789075,1,0,0,4,0
okaiin,qoy,210,22,0.9030954482386572,0,0,3,0,0
okaiin,shes,210,22,0.8152599734828352,0,0,3,0,0
okaiin,okchey,210,32,0.9548448798925637,0,1,1,0,0
okaiin,oleedy,210,26,0.9472987243980949,0,0,0,0,0
okaiin,ody,210,28,0.9403217742106154,0,0,3,0,0
okaiin,ykar,210,21,0.8338253835662102,0,0,2,0,0
okaiin,dleo,210,22,0.8543560538986446,0,0,2,0,0
okaiin,dleeol,210,22,0.9356904827556457,0,0,0,0,0
okaiin,qokeor,210,20,0.8984429592954449,0,0,0,0,0
okaiin,olkchdy,210,21,0.9043122346016197,0,0,0,0,0
okaiin,chal,210,29,0.8626074094263889,0,0,3,0,0
okaiin,tchaiin,210,21,0.924790281903846,1,0,0,4,0
okaiin,qokeody,210,21,0.9077480610302411,0,0,1,0,0
okaiin,ldy,210,21,0.8854477036800449,0,0,3,0,0
okaiin,laiin,210,37,0.943917854028223,0,0,1,4,0
okaiin,schdy,210,21,0.9495793804958039,0,0,2,0,0
okaiin,sheckhy,210,39,0.9742446669242643,0,0,2,0,0
okaiin,cheeor,210,26,0.8946167869743169,0,0,1,0,0
okaiin,otedal,210,22,0.8889356325537872,0,0,0,0,0
okaiin,lsy,210,22,0.9478547972539014,0,0,3,0,0
okaiin,qoko,210,24,0.7708037007346704,0,0,2,0,0
okaiin,ytody,210,21,0.9505189820773895,0,0,1,0,0
okaiin,chody,210,23,0.9469451723541635,0,0,2,0,0
okaiin,kchy,210,24,0.9430519908368451,0,0,3,0,0
okaiin,ykal,210,24,0.8994419385306835,0,0,2,0,0
okaiin,lsedy,210,28,0.9217961301710842,0,0,1,0,0
okaiin,to,210,24,0.9039175653394796,0,0,4,0,0
okaiin,pchdy,210,30,0.9410218832800048,0,0,2,0,0
okaiin,qoeedy,210,23,0.943751964256873,0,0,0,0,0
okaiin,otor,210,20,0.9290607870237294,0,0,2,0,0
raiin,qokchdy,156,83,0.9449946113474053,0,0,1,0,0
raiin,opar,156,26,0.925534039560303,0,0,1,0,0
raiin,qokeey,156,480,0.9705731967024837,0,0,1,0,0
raiin,okain,156,205,0.9807059901115047,0,0,0,2,0
raiin,chey,156,291,0.9754550720898364,0,0,2,0,0
raiin,keed,156,21,0.8968239236289376,0,0,1,0,0
raiin,sheody,156,61,0.9482410663560072,0,0,0,0,0
raiin,sain,156,142,0.9710269055617532,0,0,1,2,0
raiin,cheeey,156,21,0.9070718268904218,0,0,0,0,0
raiin,otaiin,156,212,0.9715286011124883,0,0,1,4,0
raiin,sheedy,156,210,0.9726626512424494,0,0,0,0,0
raiin,okal,156,91,0.9587834238770724,0,0,1,0,0
raiin,qokeedy,156,443,0.97779549049687,0,0,2,0,0
raiin,saiin,156,91,0.945135840405781,1,0,0,4,0
raiin,qokar,156,328,0.9712963059779133,0,0,0,0,0
raiin,dar,156,587,0.9867736096024535,0,0,2,0,0
raiin,dain,156,176,0.961980459573458,0,0,1,2,0
raiin,qotar,156,60,0.9189356196574475,0,0,0,0,0
raiin,pedy,156,20,0.7774575976637512,0,0,1,0,0
raiin,teey,156,21,0.8605389426167939,0,0,1,0,0
raiin,opchy,156,32,0.9413569092212692,0,0,1,0,0
raiin,otedy,156,302,0.988023749687885,0,0,0,0,1
raiin,otain,156,197,0.9717353918916198,0,0,0,2,0
raiin,koiin,156,25,0.8376048539005422,1,0,0,3,0
raiin,chor,156,68,0.9506458408834265,0,0,2,0,0
raiin,cheey,156,175,0.9575891301616782,0,0,1,0,0
raiin,rar,156,22,0.9252621160224033,0,1,2,0,0
raiin,y,156,143,0.9765408110993624,0,0,4,0,0
raiin,qol,156,225,0.966550877430537,0,0,2,0,0
raiin,am,156,90,0.9712813091323041,0,0,3,0,0
raiin,shckhy,156,108,0.9639852445381719,0,0,2,0,0
raiin,al,156,141,0.9716750484479967,0,0,3,0,0
raiin,dy,156,157,0.9744332459966855,0,0,3,0,0
raiin,par,156,22,0.8869586677572373,0,0,2,0,0
raiin,shey,156,297,0.9901420946322097,0,0,2,0,1
raiin,okeedy,156,177,0.9688049965926129,0,0,1,0,0
raiin,qokain,156,435,0.9853874776856542,0,0,1,2,0
raiin,opchedaiin,156,22,0.9178008346198036,0,0,4,4,0
raiin,qoteedy,156,99,0.9365155893739011,0,0,2,0,0
raiin,qoky,156,149,0.9484347503630652,0,0,1,0,0
raiin,oky,156,75,0.9617105389187222,0,0,2,0,0
raiin,kody,156,21,0.9383307541001702,0,0,1,0,0
raiin,sheey,156,211,0.9575925747819806,0,0,1,0,0
raiin,dam,156,81,0.9380641466914208,0,0,2,0,0
raiin,oteedy,156,189,0.9713008066490527,0,0,1,0,0
raiin,olkeedy,156,96,0.9685280962843952,0,0,2,0,0
raiin,dleey,156,51,0.9438638281799265,0,0,0,0,0
raiin,shor,156,45,0.9394729346505841,0,0,2,0,0
raiin,qokaiin,156,504,0.9694012342329823,0,0,2,4,0
raiin,olkal,156,50,0.961730046145709,0,0,0,0,0
raiin,chs,156,34,0.9381283395680027,0,0,3,0,0
raiin,okeey,156,173,0.9327493284036014,0,0,0,0,0
raiin,kd,156,24,0.958366452195526,0,0,3,0,0
raiin,lchey,156,57,0.9448573022213772,0,0,1,0,0
raiin,chol,156,136,0.9777552190456809,0,0,2,0,0
raiin,qotedy,156,142,0.9819681219010351,0,0,1,0,1
raiin,oteey,156,169,0.966740462365623,0,0,0,0,0
raiin,cheol,156,107,0.9626104999184918,0,0,1,0,0
raiin,okol,156,39,0.9239616642102191,0,0,1,0,0
raiin,lkar,156,20,0.9018371201960315,0,0,1,0,0
raiin,otchdy,156,44,0.9269585440737214,0,0,0,0,0
raiin,qotain,156,94,0.9728256342531638,0,0,1,2,0
raiin,lchedy,156,177,0.9713947468892447,0,0,0,0,0
raiin,daiin,156,462,0.968798156017471,1,0,0,4,0
raiin,aiin,156,327,0.9849700817121221,0,0,1,4,0
raiin,dal,156,174,0.9654202632804162,0,0,2,0,0
raiin,or,156,253,0.9845837307893796,0,0,3,0,0
raiin,otar,156,139,0.9634853509758642,0,0,1,0,0
raiin,araiin,156,21,0.9295061031636435,0,0,1,5,0
raiin,shar,156,33,0.9030127366389468,0,0,2,0,0
raiin,aredy,156,27,0.9162827392516352,0,0,0,0,0
raiin,tor,156,25,0.8670473766514036,0,0,2,0,0
raiin,kal,156,50,0.9533407606771545,0,0,2,0,0
raiin,olky,156,34,0.9506485184934074,0,0,1,0,0
raiin,shol,156,172,0.9592347746135241,0,0,2,0,0
raiin,otody,156,26,0.9150027869457403,0,0,0,0,0
raiin,ofeey,156,23,0.8761023144703328,0,0,0,0,0
raiin,qokey,156,76,0.9313002814328883,0,0,0,0,0
raiin,pcheey,156,22,0.8971543250851977,0,0,0,0,0
raiin,chdaiin,156,33,0.9450668513978892,0,0,1,4,0
raiin,otal,156,97,0.9444832299130154,0,0,1,0,0
raiin,air,156,59,0.9444849948519027,0,0,2,0,0
raiin,qokeo,156,20,0.9474495086331722,0,0,0,0,0
raiin,ytedy,156,23,0.8584450586134451,0,0,0,0,0
raiin,ain,156,145,0.9778048406716575,0,0,2,2,0
raiin,qotal,156,46,0.9626103028818991,0,0,0,0,0
raiin,dair,156,89,0.9603211890174167,0,0,1,0,0
raiin,qokor,156,45,0.9307961289313909,0,0,0,0,0
raiin,chdy,156,244,0.9839315516290243,0,0,2,0,0
raiin,olkaiin,156,112,0.9566400225721577,0,0,2,4,0
raiin,okchy,156,33,0.9427964573808307,0,0,1,0,0
raiin,olchedy,156,22,0.9053094550272622,0,0,1,0,0
raiin,okedy,156,121,0.9579518500620497,0,0,0,0,0
raiin,otchy,156,36,0.9412131500839372,0,0,1,0,0
raiin,lkaiin,156,102,0.969205485090876,0,0,1,4,0
raiin,qokchedy,156,58,0.876772338221258,0,0,2,0,0
raiin,cthdy,156,33,0.9677413217907728,0,0,2,0,0
raiin,otchey,156,27,0.8309498886569299,0,0,0,0,0
raiin,oddy,156,26,0.9075898360311973,0,0,1,0,0
raiin,chy,156,43,0.9418413551422167,0,0,3,0,0
raiin,char,156,32,0.9122654208308945,0,0,2,0,0
raiin,cheedy,156,73,0.9423585372169365,0,0,0,0,0
raiin,qoteey,156,92,0.9543073745758356,0,0,1,0,0
raiin,tedy,156,38,0.9633828922347666,0,0,1,0,0
raiin,lkdy,156,26,0.9349097671164261,0,0,1,0,0
raiin,lkedy,156,20,0.9325772717008284,0,0,0,0,0
raiin,opchdy,156,23,0.9480522676597374,0,0,0,0,0
raiin,okor,156,25,0.8817865774673405,0,0,1,0,0
raiin,lkain,156,63,0.9564607501889978,0,0,0,2,0
raiin,olkeey,156,94,0.9683665421400202,0,0,1,0,0
raiin,qokal,156,215,0.9638047198145602,0,0,0,0,0
raiin,chckhey,156,45,0.9497601732988071,0,0,1,0,0
raiin,otol,156,40,0.8846773964763239,0,0,1,0,0
raiin,qoty,156,21,0.9588400704365418,0,0,1,0,0
raiin,kar,156,55,0.9472333710837877,0,0,2,0,0
raiin,oty,156,68,0.9539791029870471,0,0,2,0,0
raiin,tdy,156,32,0.922944456228655,0,0,2,0,0
raiin,ychy,156,21,0.9480772277048319,0,0,2,0,0
raiin,otey,156,31,0.9097725862011964,0,0,1,0,0
raiin,qotaiin,156,92,0.9591934794584682,0,0,2,4,0
raiin,olkain,156,83,0.9636079889271658,0,0,1,2,0
raiin,okey,156,27,0.9322952908950628,0,0,1,0,0
raiin,kaiin,156,22,0.9460648628498172,1,0,0,4,0
raiin,ky,156,30,0.959719570251276,0,0,3,0,0
raiin,qokchy,156,75,0.9530563423824299,0,0,0,0,0
raiin,daryeey,156,20,0.7754502964506945,0,0,2,0,0
raiin,olkedy,156,35,0.9221519987395188,0,0,1,0,0
raiin,qokol,156,106,0.9004890123894329,0,0,0,0,0
raiin,shody,156,44,0.7941938333872913,0,0,1,0,0
raiin,olkar,156,63,0.965577809732818,0,0,0,0,0
raiin,qotchy,156,20,0.7700357975929442,0,0,0,0,0
raiin,taiin,156,49,0.952207570900725,1,0,0,4,0
raiin,sham,156,21,0.8977638677184558,0,0,2,0,0
raiin,sar,156,43,0.9584307003880096,0,0,2,0,0
raiin,lchaiin,156,24,0.9252124040004007,0,0,1,4,0
raiin,qoy,156,22,0.888940200221414,0,0,2,0,0
raiin,shes,156,22,0.7682822619252144,0,0,2,0,0
raiin,okchey,156,32,0.9229823002901526,0,0,0,0,0
raiin,oleedy,156,26,0.9419467687373405,0,0,1,0,0
raiin,ody,156,28,0.9015221675309874,0,0,2,0,0
raiin,ykar,156,21,0.8704795585034822,0,0,1,0,0
raiin,dleo,156,22,0.8014058164113999,0,0,1,0,0
raiin,dleeol,156,22,0.9190122604672589,0,0,1,0,0
raiin,qokeor,156,20,0.8967080870187438,0,0,1,0,0
raiin,olkchdy,156,21,0.8842267388804362,0,0,1,0,0
raiin,chal,156,29,0.871094844875203,0,0,2,0,0
raiin,tchaiin,156,21,0.9486367887191787,0,0,1,4,0
raiin,qokeody,156,21,0.8842974690851367,0,0,2,0,0
raiin,ldy,156,21,0.8889813072367168,0,0,2,0,0
raiin,laiin,156,37,0.9293579321317361,1,0,0,4,0
raiin,schdy,156,21,0.945009653869933,0,0,1,0,0
raiin,sheckhy,156,39,0.9599345443927341,0,0,1,0,0
raiin,cheeor,156,26,0.9240429571115331,0,0,0,0,0
raiin,otedal,156,22,0.8721596594637215,0,0,1,0,0
raiin,lsy,156,22,0.9291143852591122,0,0,2,0,0
raiin,qoko,156,24,0.7377770366370974,0,0,1,0,0
raiin,ytody,156,21,0.9440648089660569,0,0,0,0,0
raiin,chody,156,23,0.9590303836500715,0,0,1,0,0
raiin,kchy,156,24,0.9407618262432901,0,0,2,0,0
raiin,ykal,156,24,0.9088724690287667,0,0,1,0,0
raiin,lsedy,156,28,0.9089111472267251,0,0,0,0,0
raiin,to,156,24,0.9198732349576231,0,0,3,0,0
raiin,pchdy,156,30,0.9547895000098199,0,0,1,0,0
raiin,qoeedy,156,23,0.9329883605312654,0,0,1,0,0
raiin,otor,156,20,0.9217580883605578,0,0,1,0,0
qokchdy,opar,83,26,0.9384478195164251,0,0,2,0,0
qokchdy,qokeey,83,480,0.9719608604647829,0,1,0,1,0
qokchdy,okain,83,205,0.9389612482513535,0,0,1,0,0
qokchdy,chey,83,291,0.9722435544347632,0,0,3,1,0
qokchdy,keed,83,21,0.8590544156290877,0,0,2,0,0
qokchdy,sheody,83,61,0.9437993270717622,0,0,1,2,0
qokchdy,sain,83,142,0.9595039982765486,0,0,2,0,0
qokchdy,cheeey,83,21,0.9185664959931252,0,0,1,1,0
qokchdy,otaiin,83,212,0.9575699806374057,0,0,0,0,0
qokchdy,sheedy,83,210,0.9474660570062543,0,0,1,2,0
qokchdy,okal,83,91,0.9689687911156413,0,0,2,0,0
qokchdy,qokeedy,83,443,0.9620907465033869,0,1,1,2,0
qokchdy,saiin,83,91,0.9598160583674753,0,0,1,0,0
qokchdy,qokar,83,328,0.966634853109576,0,1,1,0,0
qokchdy,dar,83,587,0.9584851382341191,0,0,3,0,0
qokchdy,dain,83,176,0.967635246257202,0,0,2,0,0
qokchdy,qotar,83,60,0.9386178092205791,0,1,1,0,0
qokchdy,pedy,83,20,0.7434450815941668,0,0,2,2,0
qokchdy,teey,83,21,0.880362189636725,0,0,2,1,0
qokchdy,opchy,83,32,0.9406840311296614,0,0,2,1,0
qokchdy,otedy,83,302,0.9592322733326021,0,0,1,2,0
qokchdy,otain,83,197,0.9264910289374564,0,0,1,0,0
qokchdy,koiin,83,25,0.8215638999833439,0,0,1,0,0
qokchdy,chor,83,68,0.950967246846851,0,0,3,0,0
qokchdy,cheey,83,175,0.9619330020906266,0,0,2,1,0
qokchdy,rar,83,22,0.916604663040773,0,0,3,0,0
qokchdy,y,83,143,0.9589068813868088,0,0,5,1,0
qokchdy,qol,83,225,0.9582806727645049,0,1,3,0,0
qokchdy,am,83,90,0.9473504131084501,0,0,4,0,0
qokchdy,shckhy,83,108,0.9684276271177958,0,0,3,1,0
qokchdy,al,83,141,0.9512616345831559,0,0,4,0,0
qokchdy,dy,83,157,0.9478413738423721,0,0,4,2,0
qokchdy,par,83,22,0.8726767461681528,0,0,3,0,0
qokchdy,shey,83,297,0.9507554771964677,0,0,3,1,0
qokchdy,okeedy,83,177,0.9518487959257435,0,0,0,2,0
qokchdy,qokain,83,435,0.94841930117289,0,1,0,0,0
qokchdy,opchedaiin,83,22,0.9469273876804064,0,0,3,0,0
qokchdy,qoteedy,83,99,0.9625449080249119,0,1,1,2,0
qokchdy,qoky,83,149,0.9554256807328715,0,1,2,1,0
qokchdy,oky,83,75,0.9430546583344815,0,0,3,1,0
qokchdy,kody,83,21,0.9102733163031002,0,0,2,2,0
qokchdy,sheey,83,211,0.9684934046563188,0,0,2,1,0
qokchdy,dam,83,81,0.962253354651647,0,0,3,0,0
qokchdy,oteedy,83,189,0.9654201926117898,0,0,0,2,0
qokchdy,olkeedy,83,96,0.9380626392586494,0,0,1,2,0
qokchdy,dleey,83,51,0.9192720720928836,0,0,1,1,0
qokchdy,shor,83,45,0.9539480100392403,0,0,3,0,0
qokchdy,qokaiin,83,504,0.969275774577345,0,1,1,0,0
qokchdy,olkal,83,50,0.9510035410376532,0,0,1,0,0
qokchdy,chs,83,34,0.9112351271244286,0,0,4,0,0
qokchdy,okeey,83,173,0.9599176660187714,0,0,1,1,0
qokchdy,kd,83,24,0.9307061874151507,0,0,4,0,0
qokchdy,lchey,83,57,0.9407111629850495,0,0,2,1,0
qokchdy,chol,83,136,0.9601485691630924,0,0,3,0,0
qokchdy,qotedy,83,142,0.9541455325343162,0,1,0,2,0
qokchdy,oteey,83,169,0.9710629313053751,0,0,1,1,0
qokchdy,cheol,83,107,0.9505699849366653,0,0,2,0,0
qokchdy,okol,83,39,0.9439917097467305,0,0,2,0,0
qokchdy,lkar,83,20,0.8618090147550405,0,0,2,0,0
qokchdy,otchdy,83,44,0.9552760548098954,0,0,1,3,1
qokchdy,qotain,83,94,0.9479164446817122,0,1,0,0,0
qokchdy,lchedy,83,177,0.9571511898167713,0,0,1,2,0
qokchdy,daiin,83,462,0.9744456614614788,0,0,1,0,0
qokchdy,aiin,83,327,0.9447578571464187,0,0,2,0,0
qokchdy,dal,83,174,0.9616995246332246,0,0,3,0,0
qokchdy,or,83,253,0.9509139892879108,0,0,4,0,0
qokchdy,otar,83,139,0.9561284652692262,0,0,2,0,0
qokchdy,araiin,83,21,0.9162493016423016,0,0,0,0,0
qokchdy,shar,83,33,0.9261162460834849,0,0,3,0,0
qokchdy,aredy,83,27,0.9295377241740586,0,0,1,2,0
qokchdy,tor,83,25,0.8964096264592757,0,0,3,0,0
qokchdy,kal,83,50,0.9478639325601935,0,0,3,0,0
qokchdy,olky,83,34,0.9485192653185797,0,0,2,1,0
qokchdy,shol,83,172,0.9700688687612756,0,0,3,0,0
qokchdy,otody,83,26,0.9006922572029465,0,0,1,2,0
qokchdy,ofeey,83,23,0.8420969180281277,0,0,1,1,0
qokchdy,qokey,83,76,0.9518093526438054,0,1,1,1,0
qokchdy,pcheey,83,22,0.8411995301504651,0,0,1,1,0
qokchdy,chdaiin,83,33,0.9274094961001483,0,0,0,0,0
qokchdy,otal,83,97,0.9647361566624305,0,0,2,0,0
qokchdy,air,83,59,0.9390708947591576,0,0,3,0,0
qokchdy,qokeo,83,20,0.9115748100264461,0,1,1,0,0
qokchdy,ytedy,83,23,0.8671669142456043,0,0,1,2,0
qokchdy,ain,83,145,0.9559337489078875,0,0,3,0,0
qokchdy,qotal,83,46,0.9430807366871636,0,1,1,0,0
qokchdy,dair,83,89,0.9667479054687831,0,0,2,0,0
qokchdy,qokor,83,45,0.9384561477428748,0,1,1,0,0
qokchdy,chdy,83,244,0.9536584729772296,0,0,3,3,0
qokchdy,olkaiin,83,112,0.9470765895919174,0,0,1,0,0
qokchdy,okchy,83,33,0.9393177732443085,0,0,2,1,0
qokchdy,olchedy,83,22,0.916846856382188,0,0,0,2,0
qokchdy,okedy,83,121,0.9674331086990798,0,0,1,2,0
qokchdy,otchy,83,36,0.936440733987524,0,0,2,1,0
qokchdy,lkaiin,83,102,0.964268765327703,0,0,0,0,0
qokchdy,qokchedy,83,58,0.9035759200936723,0,1,1,2,0
qokchdy,cthdy,83,33,0.9509745788679758,0,0,3,2,0
qokchdy,otchey,83,27,0.8587548105666618,0,0,1,1,0
qokchdy,oddy,83,26,0.8739873993458391,0,0,2,2,0
qokchdy,chy,83,43,0.9502368165954932,0,0,4,1,0
qokchdy,char,83,32,0.900038935894296,0,0,3,0,0
qokchdy,cheedy,83,73,0.9565612463377321,0,0,1,2,0
qokchdy,qoteey,83,92,0.9596227951421867,0,1,0,1,0
qokchdy,tedy,83,38,0.916268445262447,0,0,2,2,0
qokchdy,lkdy,83,26,0.8682660197321959,0,0,2,2,0
qokchdy,lkedy,83,20,0.9256208298584535,0,0,1,2,0
qokchdy,opchdy,83,23,0.932905798864411,0,0,1,3,0
qokchdy,okor,83,25,0.8853659144860537,0,0,2,0,0
qokchdy,lkain,83,63,0.9518741106661519,0,0,1,0,0
qokchdy,olkeey,83,94,0.9529247034762166,0,0,0,1,0
qokchdy,qokal,83,215,0.9677581562863271,0,1,1,0,0
qokchdy,chckhey,83,45,0.9389511005805854,0,0,2,1,0
qokchdy,otol,83,40,0.9290347438410238,0,0,2,0,0
qokchdy,qoty,83,21,0.9324126771519854,0,1,2,1,0
qokchdy,kar,83,55,0.9464396898461522,0,0,3,0,0
qokchdy,oty,83,68,0.9360057378962577,0,0,3,1,0
qokchdy,tdy,83,32,0.9313975144527259,0,0,3,2,0
qokchdy,ychy,83,21,0.9235173443971166,0,0,3,1,0
qokchdy,otey,83,31,0.9192273697275518,0,0,2,1,0
qokchdy,qotaiin,83,92,0.9630786562682244,0,1,1,0,0
qokchdy,olkain,83,83,0.9439640319167069,0,0,0,0,0
qokchdy,okey,83,27,0.9262501414046906,0,0,2,1,0
qokchdy,kaiin,83,22,0.9076371930371533,0,0,1,0,0
qokchdy,ky,83,30,0.9169973545081116,0,0,4,1,0
qokchdy,qokchy,83,75,0.9595996474657537,0,1,1,1,0
qokchdy,daryeey,83,20,0.7748278372680377,0,0,1,1,0
qokchdy,olkedy,83,35,0.9143901198113734,0,0,0,2,0
qokchdy,qokol,83,106,0.9371095329725504,0,1,1,0,0
qokchdy,shody,83,44,0.8702572137094898,0,0,2,2,0
qokchdy,olkar,83,63,0.9590804610342348,0,0,1,0,0
qokchdy,qotchy,83,20,0.7568840360209762,0,1,1,1,0
qokchdy,taiin,83,49,0.9178981972183087,0,0,1,0,0
qokchdy,sham,83,21,0.8998695366272992,0,0,3,0,0
qokchdy,sar,83,43,0.9547838140276279,0,0,3,0,0
qokchdy,lchaiin,83,24,0.9411844041301027,0,0,0,0,0
qokchdy,qoy,83,22,0.9025867717478746,0,1,3,1,0
qokchdy,shes,83,22,0.819562496955298,0,0,3,0,0
qokchdy,okchey,83,32,0.9451995864623637,0,0,1,1,0
qokchdy,oleedy,83,26,0.9223904752844508,0,0,0,2,0
qokchdy,ody,83,28,0.9204273038192002,0,0,3,2,0
qokchdy,ykar,83,21,0.8063133349378906,0,0,2,0,0
qokchdy,dleo,83,22,0.8250655727264686,0,0,2,0,0
qokchdy,dleeol,83,22,0.9134147195385725,0,0,0,0,0
qokchdy,qokeor,83,20,0.8738657347363203,0,1,0,0,0
qokchdy,olkchdy,83,21,0.9034168040149287,1,0,0,4,1
qokchdy,chal,83,29,0.8305202383674486,0,0,3,0,0
qokchdy,tchaiin,83,21,0.9044900317101784,0,0,0,0,0
qokchdy,qokeody,83,21,0.9087375004802478,0,1,1,2,0
qokchdy,ldy,83,21,0.8787402837323453,0,0,3,2,0
qokchdy,laiin,83,37,0.9351111541076534,0,0,1,0,0
qokchdy,schdy,83,21,0.9297302818207273,0,0,2,3,0
qokchdy,sheckhy,83,39,0.9600658744563035,0,0,2,1,1
qokchdy,cheeor,83,26,0.8653170681317828,0,0,1,0,0
qokchdy,otedal,83,22,0.8784093287744937,0,0,0,0,0
qokchdy,lsy,83,22,0.9314237573340867,0,0,3,1,0
qokchdy,qoko,83,24,0.7612371793408147,0,1,2,0,0
qokchdy,ytody,83,21,0.930358213614873,0,0,1,2,0
qokchdy,chody,83,23,0.9274955641270096,0,0,2,2,0
qokchdy,kchy,83,24,0.9257130799551774,0,0,3,1,0
qokchdy,ykal,83,24,0.877581693673467,0,0,2,0,0
qokchdy,lsedy,83,28,0.914639464930078,0,0,1,2,0
qokchdy,to,83,24,0.8785415467140804,0,0,4,0,0
qokchdy,pchdy,83,30,0.9238615827053968,0,0,2,3,0
qokchdy,qoeedy,83,23,0.9253868748543621,0,1,0,2,0
qokchdy,otor,83,20,0.911567015278037,0,0,2,0,0
opar,qokeey,26,480,0.9480078863205786,0,0,2,0,0
opar,okain,26,205,0.9237568668334749,0,0,1,0,0
opar,chey,26,291,0.9402575725718509,0,0,1,0,0
opar,keed,26,21,0.837264890125027,0,0,0,0,0
opar,sheody,26,61,0.9054825863342186,0,0,1,0,0
opar,sain,26,142,0.9329920527958505,0,0,0,0,0
opar,cheeey,26,21,0.8791278938007465,0,0,1,0,0
opar,otaiin,26,212,0.9307879284577381,0,0,2,0,0
opar,sheedy,26,210,0.9383542894140035,0,0,1,0,0
opar,okal,26,91,0.9377653731922259,0,0,0,0,0
opar,qokeedy,26,443,0.929906549525253,0,0,3,0,0
opar,saiin,26,91,0.9282972013545402,0,0,1,0,0
opar,qokar,26,328,0.9382686668711107,0,0,1,2,0
opar,dar,26,587,0.9301158933459718,0,0,1,2,0
opar,dain,26,176,0.9408085456614798,0,0,0,0,0
opar,qotar,26,60,0.905043168936939,0,0,1,2,0
opar,pedy,26,20,0.724353288044756,0,0,0,0,0
opar,teey,26,21,0.8592334249044079,0,0,0,0,0
opar,opchy,26,32,0.9093661515675802,0,1,0,0,0
opar,otedy,26,302,0.9319771749575322,0,0,1,0,0
opar,otain,26,197,0.9179873717700602,0,0,1,0,0
opar,koiin,26,25,0.8171775841931976,0,0,1,0,0
opar,chor,26,68,0.9213759332717223,0,0,1,1,0
opar,cheey,26,175,0.9254354433549136,0,0,0,0,0
opar,rar,26,22,0.9174354825988627,0,0,1,2,0
opar,y,26,143,0.9348437980910331,0,0,3,0,0
opar,qol,26,225,0.9417056529826151,0,0,1,0,0
opar,am,26,90,0.9315279473674828,0,0,2,0,0
opar,shckhy,26,108,0.93488606748197,0,0,1,0,0
opar,al,26,141,0.9400011975562209,0,0,2,0,0
opar,dy,26,157,0.9216829344332849,0,0,2,0,0
opar,par,26,22,0.8752602230540801,0,0,1,3,1
opar,shey,26,297,0.929390814028633,0,0,1,0,0
opar,okeedy,26,177,0.9240260755555366,0,0,2,0,0
opar,qokain,26,435,0.9334950199632106,0,0,2,0,0
opar,opchedaiin,26,22,0.907342354606217,0,1,5,0,0
opar,qoteedy,26,99,0.923120273292623,0,0,3,0,0
opar,qoky,26,149,0.9247264727243457,0,0,0,0,0
opar,oky,26,75,0.9127031002066037,0,0,1,0,0
opar,kody,26,21,0.8904986271062123,0,0,0,0,0
opar,sheey,26,211,0.9409508991097215,0,0,0,0,0
opar,dam,26,81,0.9302489715636351,0,0,1,0,0
opar,oteedy,26,189,0.9331671962136803,0,0,2,0,0
opar,olkeedy,26,96,0.9111334864824969,0,0,3,0,0
opar,dleey,26,51,0.8963015899693914,0,0,1,0,0
opar,shor,26,45,0.9364415512901917,0,0,1,1,0
opar,qokaiin,26,504,0.9381815748893287,0,0,3,0,0
